ID_CANDIDATO;REMUN_BRUTA_ANUAL_PUBLICA;REMUN_BRUTA_ANUAL_PRIVADA;RENTA_BRUTA_ANUAL_INDIV_PUBLICA;RENTA_BRUTA_ANUAL_INDIV_PRIVADA;OTROS_INGRESOS_ANUALES_PUBLICA;OTROS_INGRESOS_ANUALES_PRIVADA;TOTAL_REMUN_BRUTA_ANUAL;TOTAL_RENTA_BRUTA_ANUAL;TOTAL_OTROS_INGRESOS_ANUALES;TOTAL_GENERAL
158193;0;0;0;21600;0;0;0;21600;0;21600
158194;0;0;60000;0;0;0;0;60000;0;60000
158195;0;0;22500;10000;0;0;0;32500;0;32500
158196;0;28000;0;0;0;0;28000;0;0;28000
161749;0;14180;0;0;0;24000;14180;0;24000;38180
161751;0;0;0;0;0;30000;0;0;30000;30000
161752;24600;0;0;0;0;0;24600;0;0;24600
157911;173900;0;0;0;0;0;173900;0;0;173900
157912;8742.74;0;27062.55;0;0;0;8742.74;27062.55;0;35805.29
157913;0;49176.37;22000;0;0;0;49176.37;22000;0;71176.37
157914;55096;0;0;84380;0;0;55096;84380;0;139476
158700;0;40000;0;0;0;0;40000;0;0;40000
158701;0;21600;0;0;0;0;21600;0;0;21600
158703;18000;0;0;0;0;0;18000;0;0;18000
160556;181336;0;0;28000;0;0;181336;28000;0;209336
160558;0;0;0;0;0;900;0;0;900;900
160228;65935.68000000001;0;0;2500;0;0;65935.68;2500;0;68435.68
161628;0;20000;0;0;0;0;20000;0;0;20000
161629;0;0;0;21600;0;0;0;21600;0;21600
161630;18000;0;0;0;0;0;18000;0;0;18000
161631;0;0;0;21600;0;0;0;21600;0;21600
159231;0;60000;0;0;0;0;60000;0;0;60000
159233;0;30000;0;0;0;59548;30000;0;59548;89548
159234;16800;0;0;0;0;0;16800;0;0;16800
159417;0;0;11160;38783;0;0;0;49943;0;49943
159418;0;0;0;193355;0;0;0;193355;0;193355
159419;0;0;0;27500;0;0;0;27500;0;27500
159420;0;0;12600;7200;0;0;0;19800;0;19800
159426;11335.68;0;0;0;0;0;11335.68;0;0;11335.68
159427;25200;0;0;0;0;0;25200;0;0;25200
161184;15600;0;0;0;0;0;15600;0;0;15600
159431;6000;0;0;0;0;0;6000;0;0;6000
159433;56000;0;0;0;0;0;56000;0;0;56000
160321;10800;0;0;18000;14040;0;10800;18000;14040;42840
160321;10800;0;0;18000;14040;0;10800;18000;14040;42840
160322;0;0;0;19200;0;0;0;19200;0;19200
160232;77700;10000;0;24000;0;24000;87700;24000;24000;135700
160233;90000;15000;0;190500;0;0;105000;190500;0;295500
160234;22400;0;0;0;0;0;22400;0;0;22400
160235;11160;0;0;0;0;0;11160;0;0;11160
161343;0;0;5000;0;0;0;0;5000;0;5000
161344;0;0;0;0;0;42000;0;0;42000;42000
158850;2089;0;0;0;0;0;2089;0;0;2089
158851;5000;0;0;0;0;0;5000;0;0;5000
158852;20000;30000;0;0;0;0;50000;0;0;50000
160988;32091;12740;0;0;0;7200;44831;0;7200;52031
160989;72000;0;0;10000;0;0;72000;10000;0;82000
160991;0;0;0;12000;0;0;0;12000;0;12000
160991;0;0;0;12000;0;0;0;12000;0;12000
160768;0;0;0;12000;0;0;0;12000;0;12000
160770;0;0;0;223703.42;0;0;0;223703.42;0;223703.42
158989;66000;0;0;0;0;0;66000;0;0;66000
158990;0;60000;0;0;0;0;60000;0;0;60000
157915;0;1500;0;0;0;0;1500;0;0;1500
157916;30000;0;0;0;0;0;30000;0;0;30000
157917;0;6532;74030;0;0;0;6532;74030;0;80562
158624;0;0;0;18600;0;60000;0;18600;60000;78600
158625;0;0;0;22000;0;0;0;22000;0;22000
158626;0;0;0;10000;0;0;0;10000;0;10000
161472;0;0;0;10000;0;0;0;10000;0;10000
161473;0;0;0;36000;0;0;0;36000;0;36000
160560;60000;0;0;0;0;72000;60000;0;72000;132000
160561;0;0;0;18000;0;0;0;18000;0;18000
161555;0;0;0;54000;0;0;0;54000;0;54000
161556;0;0;0;24000;0;0;0;24000;0;24000
158414;0;0;0;10350;0;12000;0;10350;12000;22350
158415;30300;0;0;0;0;0;30300;0;0;30300
161024;15000;0;0;0;0;0;15000;0;0;15000
159319;2583;0;12000;1500;0;0;2583;13500;0;16083
160636;0;0;0;72000;0;0;0;72000;0;72000
160637;0;0;0;18000;0;20000;0;18000;20000;38000
160638;0;0;0;20750;0;0;0;20750;0;20750
161365;60000;0;0;10000;0;0;60000;10000;0;70000
160391;15400;0;0;0;0;0;15400;0;0;15400
160392;0;0;0;7500;0;0;0;7500;0;7500
158618;0;0;0;12000;0;24000;0;12000;24000;36000
158805;30620;0;0;0;51700;0;30620;0;51700;82320
158806;0;0;38543;0;0;0;0;38543;0;38543
157918;0;9100;0;0;0;52174;9100;0;52174;61274
157919;0;198994;0;0;0;0;198994;0;0;198994
157920;0;13524;0;9946;0;0;13524;9946;0;23470
161351;0;0;0;242956.52000000002;0;0;0;242956.52;0;242956.52
161353;0;0;18000;0;0;0;0;18000;0;18000
159027;0;11000;0;9000;0;17200;11000;9000;17200;37200
159028;32764.68;0;0;0;0;0;32764.68;0;0;32764.68
159029;0;0;11640;0;0;0;0;11640;0;11640
159031;0;0;0;18000;0;0;0;18000;0;18000
160563;0;15500;0;0;0;0;15500;0;0;15500
160564;343500;0;0;18000;0;0;343500;18000;0;361500
160565;0;9220;0;0;0;0;9220;0;0;9220
160565;0;13578;0;0;0;0;13578;0;0;13578
159489;24000;0;0;0;0;0;24000;0;0;24000
161899;0;0;0;36000;0;0;0;36000;0;36000
161900;0;0;0;18000;0;0;0;18000;0;18000
159805;15000;0;0;0;0;0;15000;0;0;15000
159806;108000;0;0;0;0;0;108000;0;0;108000
159219;0;0;15000;0;0;0;0;15000;0;15000
159221;21000;0;0;10000;0;0;21000;10000;0;31000
158923;0;0;5616.67;0;0;381.42;0;5616.67;381.42;5998.09
158925;0;0;12000;0;0;0;0;12000;0;12000
160772;0;0;500;24000;0;0;0;24500;0;24500
160773;0;0;14700;12000;0;0;0;26700;0;26700
159322;0;0;0;18500;0;0;0;18500;0;18500
159323;51144;0;0;0;0;0;51144;0;0;51144
159323;51144;0;0;0;0;0;51144;0;0;51144
159324;30240;0;0;96000;0;90000;30240;96000;90000;216240
160674;0;15784;0;1800;0;0;15784;1800;0;17584
160675;46116;0;0;0;0;0;46116;0;0;46116
161567;10452;0;0;0;0;0;10452;0;0;10452
161568;0;0;0;33600;0;0;0;33600;0;33600
159632;0;18000;0;0;0;0;18000;0;0;18000
160208;2167.2;0;0;0;0;0;2167.2;0;0;2167.2
158069;32760;0;0;0;0;0;32760;0;0;32760
158070;0;135000;0;0;0;7000;135000;0;7000;142000
158071;35200;0;0;0;0;0;35200;0;0;35200
161189;0;1440000;0;7800000;0;0;1440000;7800000;0;9240000
161190;0;0;0;24000;0;24000;0;24000;24000;48000
161191;68400;0;0;0;0;0;68400;0;0;68400
157949;76800;0;0;0;0;0;76800;0;0;76800
157950;0;48000;0;0;0;0;48000;0;0;48000
159661;0;11160;0;0;0;0;11160;0;0;11160
159662;0;0;26000;0;0;0;0;26000;0;26000
160958;13066.800000000001;0;0;0;0;0;13066.8;0;0;13066.8
158305;0;13200;0;0;0;0;13200;0;0;13200
158306;28800;0;0;0;0;0;28800;0;0;28800
158307;18300;0;0;0;0;0;18300;0;0;18300
160566;0;0;0;63404;49335;8050;0;63404;57385;120789
160567;72000;0;0;0;0;0;72000;0;0;72000
160568;4500;0;0;31500;0;0;4500;31500;0;36000
161094;0;5000;0;0;0;0;5000;0;0;5000
161768;0;0;0;32000;0;0;0;32000;0;32000
161769;0;0;0;0;0;0;0;0;0;0
161770;21000;0;0;0;0;0;21000;0;0;21000
158312;22800;0;0;0;0;0;22800;0;0;22800
158313;28800;0;0;0;0;0;28800;0;0;28800
158314;0;0;26400;0;40000;0;0;26400;40000;66400
158827;6750;0;0;0;0;0;6750;0;0;6750
158828;24000;0;6000;0;0;10000;24000;6000;10000;40000
161469;35000;0;49000;0;0;0;35000;49000;0;84000
161470;0;36000;0;13463;0;10000;36000;13463;10000;59463
161471;9200;0;5678;0;0;8400;9200;5678;8400;23278
159088;46800;0;0;0;0;0;46800;0;0;46800
161858;0;0;0;30000;0;0;0;30000;0;30000
161859;38455;0;34122;0;0;0;38455;34122;0;72577
161860;0;0;0;12000;0;0;0;12000;0;12000
159724;93600;0;0;0;0;0;93600;0;0;93600
159725;3500;0;0;0;0;0;3500;0;0;3500
159533;0;14400;0;0;0;0;14400;0;0;14400
159534;22000;0;0;0;0;0;22000;0;0;22000
158224;0;0;0;28570;0;0;0;28570;0;28570
160214;0;0;0;36000;0;0;0;36000;0;36000
160216;0;0;0;20000;0;0;0;20000;0;20000
160694;0;68000;0;0;0;0;68000;0;0;68000
160697;120000;0;0;0;0;0;120000;0;0;120000
160698;0;14400;0;0;0;0;14400;0;0;14400
160699;28800;0;0;0;0;5000;28800;0;5000;33800
160700;0;21270;0;0;0;39370;21270;0;39370;60640
157924;0;0;36000;36000;0;36000;0;72000;36000;108000
157925;0;0;36000;0;0;0;0;36000;0;36000
157926;39200;0;0;0;0;14400;39200;0;14400;53600
157927;25203.600000000002;0;0;0;0;0;25203.6;0;0;25203.6
157928;0;224000;0;0;0;0;224000;0;0;224000
157929;43200;0;0;0;0;0;43200;0;0;43200
157930;0;0;12590;0;0;0;0;12590;0;12590
159001;0;14400;0;0;0;0;14400;0;0;14400
159002;0;23020;0;10000;0;0;23020;10000;0;33020
159003;10000;0;0;0;0;0;10000;0;0;10000
159004;25200;0;0;0;0;0;25200;0;0;25200
158237;5500;0;0;0;0;0;5500;0;0;5500
158238;120000;0;0;0;0;0;120000;0;0;120000
158239;14040;0;108000;0;0;0;14040;108000;0;122040
158240;0;0;0;0;0;2500;0;0;2500;2500
158241;0;0;9000;11600;0;0;0;20600;0;20600
159793;0;0;49200;0;0;0;0;49200;0;49200
159794;0;72908;0;1392;0;0;72908;1392;0;74300
159795;0;0;0;3500;0;150000;0;3500;150000;153500
159796;0;7400;0;0;0;0;7400;0;0;7400
159797;0;4277728;0;0;0;0;4277728;0;0;4277728
160569;322606;0;0;0;0;53607;322606;0;53607;376213
160570;121991.12;0;0;0;0;0;121991.12;0;0;121991.12
160573;25524;0;0;0;0;0;25524;0;0;25524
160574;0;11068;0;41737;0;57600;11068;41737;57600;110405
160394;0;91000;0;0;0;75000;91000;0;75000;166000
160398;0;0;0;0;0;28800;0;0;28800;28800
160399;0;49200;0;0;0;0;49200;0;0;49200
160400;25320;0;0;0;0;0;25320;0;0;25320
161822;36000;0;0;0;60000;0;36000;0;60000;96000
161823;246500;0;0;0;0;0;246500;0;0;246500
161824;0;46800;0;0;0;0;46800;0;0;46800
161825;72000;0;0;0;0;0;72000;0;0;72000
161826;48160;0;0;0;0;0;48160;0;0;48160
161827;62796;0;0;0;0;0;62796;0;0;62796
158142;70800;0;0;0;0;0;70800;0;0;70800
158144;120000;0;0;0;0;0;120000;0;0;120000
158145;0;0;0;900;0;0;0;900;0;900
158146;0;0;4400;38425;0;0;0;42825;0;42825
158147;0;0;36000;0;0;0;0;36000;0;36000
158148;2400;7200;0;0;0;0;9600;0;0;9600
160933;0;0;0;0;0;48000;0;0;48000;48000
160934;65137;0;4000;414007;0;0;65137;418007;0;483144
160935;7000;0;16800;0;0;0;7000;16800;0;23800
160936;0;0;0;0;0;33600;0;0;33600;33600
160937;16000;0;16848;0;0;0;16000;16848;0;32848
160938;0;60000;0;0;0;0;60000;0;0;60000
160939;0;0;0;0;0;18000;0;0;18000;18000
160967;98300;0;0;0;0;54000;98300;0;54000;152300
160968;58200;84000;0;0;0;0;142200;0;0;142200
160969;40000;40000;0;0;0;0;80000;0;0;80000
161616;54264;0;0;0;0;0;54264;0;0;54264
161618;4210.52;0;0;0;0;0;4210.52;0;0;4210.52
161619;5200;0;0;0;0;0;5200;0;0;5200
161620;0;15000;0;0;0;0;15000;0;0;15000
159325;0;24934;0;12000;0;0;24934;12000;0;36934
159326;0;78279;0;0;0;12000;78279;0;12000;90279
159327;132986;0;0;0;12000;0;132986;0;12000;144986
159329;25000;0;0;0;0;0;25000;0;0;25000
159330;0;0;0;103000;0;0;0;103000;0;103000
158087;252000;0;0;0;0;0;252000;0;0;252000
158088;120000;0;0;0;10800;0;120000;0;10800;130800
158089;15600;24000;70000;0;0;0;39600;70000;0;109600
158090;128000;50000;0;20000;0;0;178000;20000;0;198000
158093;0;0;0;17000;0;0;0;17000;0;17000
159282;0;0;0;0;0;0;0;0;0;0
159283;0;0;22000;0;2000;0;0;22000;2000;24000
159285;56167.200000000004;0;0;0;0;54000;56167.2;0;54000;110167.2
159286;0;6279;0;65000;0;54312;6279;65000;54312;125591
159287;0;0;0;18000;0;0;0;18000;0;18000
159288;24000;10800;0;0;0;0;34800;0;0;34800
159499;36000;0;20840;2930;0;0;36000;23770;0;59770
159500;0;20000;0;12000;0;85000;20000;12000;85000;117000
159501;0;0;0;25000;0;0;0;25000;0;25000
159502;0;0;0;25000;0;0;0;25000;0;25000
158958;0;11160;0;18840;0;0;11160;18840;0;30000
158959;0;0;16000;67200;0;55320;0;83200;55320;138520
158960;0;0;0;42126;0;0;0;42126;0;42126
158963;0;24000;0;0;0;0;24000;0;0;24000
161001;0;0;0;25000;0;0;0;25000;0;25000
161003;15922;0;0;11072;0;0;15922;11072;0;26994
161005;25000;0;0;0;0;35000;25000;0;35000;60000
161006;29960;0;0;0;0;0;29960;0;0;29960
161007;0;10920;12800;0;0;0;10920;12800;0;23720
160758;25000;0;0;0;0;0;25000;0;0;25000
160759;0;20000;0;0;0;0;20000;0;0;20000
160760;0;12000;0;0;0;0;12000;0;0;12000
160763;0;20000;0;0;0;0;20000;0;0;20000
160350;75000;0;0;0;0;0;75000;0;0;75000
160351;6810;0;38364;0;0;0;6810;38364;0;45174
160352;0;0;0;24000;0;12200;0;24000;12200;36200
157931;0;30000;0;50000;0;150000;30000;50000;150000;230000
157931;0;0;0;30000;0;50000;0;30000;50000;80000
157932;23160;0;0;12000;0;12000;23160;12000;12000;47160
157957;0;0;0;27195;0;0;0;27195;0;27195
157957;0;0;0;27195;0;0;0;27195;0;27195
157935;25000;0;0;0;0;0;25000;0;0;25000
161078;58646;0;0;0;0;7000;58646;0;7000;65646
161079;0;0;0;0;0;25800;0;0;25800;25800
161080;0;0;0;22000;0;0;0;22000;0;22000
161081;60000;0;0;0;0;0;60000;0;0;60000
161082;0;0;0;0;0;50000;0;0;50000;50000
160653;0;0;0;36000;0;0;0;36000;0;36000
160654;0;0;13900;2000;0;0;0;15900;0;15900
160655;117000;0;5000;0;0;0;117000;5000;0;122000
160657;0;0;0;25000;0;0;0;25000;0;25000
161070;0;0;84625;16000;0;0;0;100625;0;100625
161071;27000;15800;0;0;0;0;42800;0;0;42800
161072;0;0;0;24000;0;7000;0;24000;7000;31000
161074;47400;0;0;0;0;0;47400;0;0;47400
159194;0;0;0;14400;0;0;0;14400;0;14400
160576;37805.450000000004;0;0;0;0;0;37805.45;0;0;37805.45
160577;0;0;0;0;0;30000;0;0;30000;30000
160578;0;0;0;80000;0;0;0;80000;0;80000
160580;0;0;0;8400;0;0;0;8400;0;8400
161989;4000;0;8610;0;0;0;4000;8610;0;12610
161990;0;0;2500;8700;0;0;0;11200;0;11200
161991;0;0;0;10000;0;0;0;10000;0;10000
161993;0;0;5100;0;0;23500;0;5100;23500;28600
161882;0;17000;3100;0;0;0;17000;3100;0;20100
161883;48000;0;0;0;3600;0;48000;0;3600;51600
161884;54360;0;0;30000;0;0;54360;30000;0;84360
161885;0;0;0;8000;0;0;0;8000;0;8000
161886;0;0;0;16800;0;0;0;16800;0;16800
160332;0;0;0;21600;0;0;0;21600;0;21600
160333;26800;20000;0;0;0;0;46800;0;0;46800
160334;0;32000;0;0;0;71640;32000;0;71640;103640
160336;43456;0;0;0;0;0;43456;0;0;43456
160316;35681.64;0;0;0;0;0;35681.64;0;0;35681.64
160317;0;56720;0;170141;0;60000;56720;170141;60000;286861
160318;75000;0;7000;5000;0;0;75000;12000;0;87000
160319;140000;0;0;0;0;0;140000;0;0;140000
160320;0;0;0;7800;0;0;0;7800;0;7800
159445;0;0;0;60000;0;0;0;60000;0;60000
159446;0;0;0;54000;0;0;0;54000;0;54000
159448;0;0;0;19200;0;0;0;19200;0;19200
160642;28800;0;0;0;12000;0;28800;0;12000;40800
160643;47320.8;34908.36;0;0;0;0;82229.16;0;0;82229.16
160645;30000;0;1000;0;8400;0;30000;1000;8400;39400
160646;24600;0;0;0;0;21600;24600;0;21600;46200
158428;0;0;20320;0;0;0;0;20320;0;20320
158431;0;0;0;18000;0;0;0;18000;0;18000
158969;20000;0;0;10000;0;0;20000;10000;0;30000
158971;38400;0;0;0;0;0;38400;0;0;38400
158972;0;0;0;18000;0;0;0;18000;0;18000
158973;0;35000;0;0;0;24000;35000;0;24000;59000
159968;0;40000;0;0;0;37500;40000;0;37500;77500
159969;0;0;3500;0;0;0;0;3500;0;3500
159970;0;0;0;0;0;15600;0;0;15600;15600
159971;0;0;0;4800;0;0;0;4800;0;4800
159972;0;0;0;0;0;12000;0;0;12000;12000
160210;0;60000;0;0;0;0;60000;0;0;60000
160211;0;18000;0;15000;0;5000;18000;15000;5000;38000
160212;0;0;0;9600;0;0;0;9600;0;9600
160213;0;0;0;10800;0;0;0;10800;0;10800
160156;0;0;0;0;0;12000;0;0;12000;12000
160157;0;0;0;0;0;84000;0;0;84000;84000
160158;0;18000;0;0;0;18000;18000;0;18000;36000
160159;0;24429.48;0;0;0;0;24429.48;0;0;24429.48
160160;0;19200;0;0;0;0;19200;0;0;19200
158886;0;151345;0;0;0;0;151345;0;0;151345
158887;24147;0;0;0;0;0;24147;0;0;24147
158888;0;0;0;11160;0;0;0;11160;0;11160
161148;0;0;0;0;0;250296;0;0;250296;250296
161149;0;0;0;60000;0;0;0;60000;0;60000
161150;0;48000;0;0;0;12000;48000;0;12000;60000
161151;59596;0;0;0;0;0;59596;0;0;59596
157936;0;25845.27;0;0;0;35852;25845.27;0;35852;61697.27
157937;21300;26660;0;0;0;0;47960;0;0;47960
157938;27300;0;0;0;0;0;27300;0;0;27300
157939;0;0;0;0;0;35000;0;0;35000;35000
159353;0;0;0;60000;0;0;0;60000;0;60000
159354;0;14400;0;0;0;0;14400;0;0;14400
159355;0;0;0;18000;0;12000;0;18000;12000;30000
159356;0;0;0;10200;0;0;0;10200;0;10200
158185;12000;0;0;0;0;0;12000;0;0;12000
161277;0;48000;0;0;0;0;48000;0;0;48000
161280;30000;0;0;0;0;0;30000;0;0;30000
158583;0;0;0;0;0;14000;0;0;14000;14000
160584;45000;0;0;0;0;0;45000;0;0;45000
160585;356614.4;0;0;0;0;0;356614.4;0;0;356614.4
160586;24000;0;0;0;0;0;24000;0;0;24000
158203;10500;0;0;0;0;0;10500;0;0;10500
158204;0;0;0;5000;0;3000;0;5000;3000;8000
158205;0;0;0;18000;0;0;0;18000;0;18000
161797;0;35000;0;0;0;0;35000;0;0;35000
158049;0;21600;0;0;0;0;21600;0;0;21600
159463;65500;0;0;45300;0;0;65500;45300;0;110800
159464;0;0;0;2500;0;0;0;2500;0;2500
159466;0;10152;0;0;0;0;10152;0;0;10152
158996;0;0;0;0;0;42000;0;0;42000;42000
158997;0;0;25000;0;0;10000;0;25000;10000;35000
159148;0;10000;0;0;0;0;10000;0;0;10000
159149;0;18000;0;0;0;0;18000;0;0;18000
159150;0;10500;0;0;0;0;10500;0;0;10500
159338;0;14000;0;0;0;0;14000;0;0;14000
159339;0;0;0;120000;0;0;0;120000;0;120000
159340;0;0;0;96000;0;0;0;96000;0;96000
158943;0;0;0;31200;0;0;0;31200;0;31200
158691;0;0;0;24000;0;0;0;24000;0;24000
158692;0;0;0;48000;0;0;0;48000;0;48000
158693;0;0;0;72000;0;0;0;72000;0;72000
160764;0;0;0;0;0;13590;0;0;13590;13590
161558;134288;0;0;0;21060;0;134288;0;21060;155348
158122;0;0;42000;0;0;0;0;42000;0;42000
158123;0;12053;0;0;0;175081;12053;0;175081;187134
158124;26400;0;0;0;0;0;26400;0;0;26400
160161;11700;240000;0;0;0;15000;251700;0;15000;266700
160162;0;16800;0;0;0;9600;16800;0;9600;26400
160162;0;16800;0;0;0;9600;16800;0;9600;26400
160163;36000;0;0;0;0;0;36000;0;0;36000
160164;42000;0;0;0;0;0;42000;0;0;42000
161370;0;53783.07;0;0;0;0;53783.07;0;0;53783.07
161371;0;40000;0;82000;0;0;40000;82000;0;122000
161372;12000;0;0;12000;0;0;12000;12000;0;24000
157941;32172;0;0;0;0;0;32172;0;0;32172
157942;66000;0;0;0;0;0;66000;0;0;66000
160236;0;24000;0;10000;0;6000;24000;10000;6000;40000
160237;0;0;18000;0;0;0;0;18000;0;18000
160238;30000;0;6000;0;0;0;30000;6000;0;36000
159604;40421.64;0;0;0;0;0;40421.64;0;0;40421.64
159605;1700;0;0;0;0;0;1700;0;0;1700
159606;0;2666.4;0;0;0;0;2666.4;0;0;2666.4
159811;122246;0;0;0;0;0;122246;0;0;122246
159812;43200;0;0;0;0;0;43200;0;0;43200
159813;0;0;0;18500;0;0;0;18500;0;18500
160588;0;0;0;24000;0;40000;0;24000;40000;64000
160590;0;0;0;24000;0;0;0;24000;0;24000
158621;0;0;3402;2000;0;0;0;5402;0;5402
158621;0;0;3402;2000;0;0;0;5402;0;5402
158623;24860;0;787;35265;0;0;24860;36052;0;60912
161588;0;0;0;0;0;42000;0;0;42000;42000
161589;0;12350;0;0;0;0;12350;0;0;12350
161589;0;48000;0;0;0;0;48000;0;0;48000
161590;0;0;0;11040;0;0;0;11040;0;11040
160303;0;0;0;24000;0;0;0;24000;0;24000
160304;0;0;0;12000;0;0;0;12000;0;12000
160305;0;0;0;25000;0;0;0;25000;0;25000
161373;37080;0;0;0;0;0;37080;0;0;37080
161374;0;11160;0;3500;0;0;11160;3500;0;14660
161375;58310;0;0;0;0;0;58310;0;0;58310
160082;180000;0;0;0;0;0;180000;0;0;180000
160083;8000;0;0;0;0;0;8000;0;0;8000
159374;54000;0;0;0;0;0;54000;0;0;54000
159375;43896;0;0;0;0;9006.72;43896;0;9006.72;52902.72
159376;0;0;14400;0;0;0;0;14400;0;14400
159435;56267;0;0;48736;0;0;56267;48736;0;105003
159436;0;0;0;36000;0;10800;0;36000;10800;46800
159437;25000;0;0;10000;0;0;25000;10000;0;35000
159750;0;0;0;0;46800;2400;0;0;49200;49200
159751;0;0;0;60000;0;0;0;60000;0;60000
159752;0;0;0;18000;0;0;0;18000;0;18000
158126;0;1800;0;0;0;20000;1800;0;20000;21800
158127;0;0;0;10000;0;18000;0;10000;18000;28000
158128;0;29752;0;3070;0;0;29752;3070;0;32822
161747;0;0;0;47700;0;0;0;47700;0;47700
161748;0;0;0;18000;0;0;0;18000;0;18000
159879;0;12000;0;0;0;0;12000;0;0;12000
159880;33000;0;20000;5000;0;32000;33000;25000;32000;90000
159881;14400;0;0;0;0;0;14400;0;0;14400
159475;0;0;0;0;0;17500;0;0;17500;17500
159476;0;0;0;42000;0;0;0;42000;0;42000
159477;24500;0;0;0;0;18000;24500;0;18000;42500
159876;0;0;0;36000;0;0;0;36000;0;36000
159877;28080;0;0;0;0;0;28080;0;0;28080
160639;0;345299;0;0;0;0;345299;0;0;345299
160640;0;0;29033.52;0;0;0;0;29033.52;0;29033.52
160641;17424.6;0;0;0;0;0;17424.6;0;0;17424.6
157943;165315;0;0;4500;0;0;165315;4500;0;169815
157944;0;33600;0;0;0;80000;33600;0;80000;113600
157945;0;0;0;0;0;71500;0;0;71500;71500
159867;43896;0;0;0;0;0;43896;0;0;43896
159869;0;0;0;18000;0;0;0;18000;0;18000
160926;0;0;0;0;10000;30000;0;0;40000;40000
160927;0;0;0;50000;0;80000;0;50000;80000;130000
160928;0;0;0;0;0;10000;0;0;10000;10000
161805;0;20700;0;0;0;0;20700;0;0;20700
161806;0;24000;0;0;0;0;24000;0;0;24000
161807;0;12000;0;0;0;0;12000;0;0;12000
160591;0;0;0;9373;0;0;0;9373;0;9373
160592;0;0;0;0;0;136652;0;0;136652;136652
160593;0;11160;0;0;0;6000;11160;0;6000;17160
159442;74813;0;0;25858;0;0;74813;25858;0;100671
159443;25261;0;0;0;0;0;25261;0;0;25261
161359;61300;0;0;0;0;0;61300;0;0;61300
161360;16960;0;0;0;0;0;16960;0;0;16960
158711;51000;0;0;9000;0;0;51000;9000;0;60000
160112;0;12940;0;0;0;0;12940;0;0;12940
160113;0;12000;0;21700;0;4720;12000;21700;4720;38420
159450;0;13020;0;0;0;0;13020;0;0;13020
160071;0;0;18000;0;0;0;0;18000;0;18000
160072;15600;0;0;18000;0;0;15600;18000;0;33600
159156;15600;50000;0;0;0;0;65600;0;0;65600
159158;48486.24;0;0;0;0;0;48486.24;0;0;48486.24
159158;48486.24;0;0;0;0;0;48486.24;0;0;48486.24
159700;0;1200;0;0;0;0;1200;0;0;1200
159701;0;28000;0;0;0;0;28000;0;0;28000
159702;0;1200;0;0;0;0;1200;0;0;1200
159702;0;1200;0;0;0;0;1200;0;0;1200
158847;24897.96;66000;0;0;0;0;90897.96;0;0;90897.96
158848;0;0;24000;0;0;0;0;24000;0;24000
158849;28801.440000000002;0;0;0;0;0;28801.44;0;0;28801.44
161613;0;4588;0;63180;0;0;4588;63180;0;67768
161186;28752;0;0;0;0;25038;28752;0;25038;53790
161187;0;24000;0;0;0;0;24000;0;0;24000
161188;0;0;0;15000;0;0;0;15000;0;15000
157866;0;36000;0;0;0;0;36000;0;0;36000
157867;36000;0;0;0;0;0;36000;0;0;36000
157868;0;0;113267;0;30030;90973.23;0;113267;121003.23;234270.23
157869;15000;0;0;0;0;0;15000;0;0;15000
161508;0;0;2230;0;0;0;0;2230;0;2230
160416;0;0;0;30000;0;0;0;30000;0;30000
158856;0;70000;0;0;0;0;70000;0;0;70000
158857;13435.83;28600;0;0;0;0;42035.83;0;0;42035.83
158463;1239;0;0;0;1300;0;1239;0;1300;2539
160474;0;0;0;42000;0;0;0;42000;0;42000
160474;0;0;0;42000;0;0;0;42000;0;42000
160475;54377.07;0;0;0;0;0;54377.07;0;0;54377.07
160476;96400;0;0;0;0;0;96400;0;0;96400
160477;77012.04000000001;0;0;0;0;0;77012.04;0;0;77012.04
158206;0;0;0;0;0;4980;0;0;4980;4980
158208;0;26400;0;0;0;0;26400;0;0;26400
161705;17000;40000;10000;0;50000;0;57000;10000;50000;117000
161707;5680;0;0;0;0;0;5680;0;0;5680
161708;0;18000;0;0;0;0;18000;0;0;18000
158935;0;12780;39780;700;0;308455;12780;40480;308455;361715
158936;0;0;0;0;0;100000;0;0;100000;100000
158937;0;0;0;14000;0;0;0;14000;0;14000
158938;0;0;24000;0;0;0;0;24000;0;24000
159789;0;0;0;17280;0;0;0;17280;0;17280
159790;0;0;0;1300;0;0;0;1300;0;1300
159791;0;128915;0;0;0;0;128915;0;0;128915
158919;325040.8;0;0;0;0;0;325040.8;0;0;325040.8
158921;0;15000;0;0;0;0;15000;0;0;15000
158922;0;15000;0;0;0;0;15000;0;0;15000
161030;72000;0;0;96000;0;0;72000;96000;0;168000
161031;0;12000;0;0;0;18000;12000;0;18000;30000
161032;0;0;0;18000;0;0;0;18000;0;18000
159211;100344;0;0;24500;0;251400;100344;24500;251400;376244
159212;40850;0;0;0;0;0;40850;0;0;40850
159213;195;0;138620;0;0;0;195;138620;0;138815
159214;0;18000;0;0;0;0;18000;0;0;18000
159357;0;50000;0;0;0;0;50000;0;0;50000
159360;0;12000;29100;0;0;0;12000;29100;0;41100
158965;89912;0;0;0;0;0;89912;0;0;89912
158966;0;0;0;2500;0;0;0;2500;0;2500
158967;0;0;0;18000;0;0;0;18000;0;18000
158968;0;0;0;0;0;18000;0;0;18000;18000
